image_path,mask_path,label,class_name,rel,mask_area
data/ground_truth_seperate/images/sta_0285.png/Sta_0285__inst001.jpg,data/ground_truth_seperate/masks/sta_0285.png/Sta_0285__inst001.png,2,sta,sta_0285.png/Sta_0285__inst001.png,410
data/ground_truth_seperate/images/sta_0280.png/Sta_0280__inst002.jpg,data/ground_truth_seperate/masks/sta_0280.png/Sta_0280__inst002.png,2,sta,sta_0280.png/Sta_0280__inst002.png,243
data/ground_truth_seperate/images/scr_0383.png/Scr_0383__inst000.jpg,data/ground_truth_seperate/masks/scr_0383.png/Scr_0383__inst000.png,1,scr,scr_0383.png/Scr_0383__inst000.png,1813
data/ground_truth_seperate/images/oil_0320.png/Oil_0320__inst000.jpg,data/ground_truth_seperate/masks/oil_0320.png/Oil_0320__inst000.png,0,oil,oil_0320.png/Oil_0320__inst000.png,18689
data/ground_truth_seperate/images/scr_0183.png/Scr_0183__inst001.jpg,data/ground_truth_seperate/masks/scr_0183.png/Scr_0183__inst001.png,1,scr,scr_0183.png/Scr_0183__inst001.png,3056
data/ground_truth_seperate/images/scr_0141.png/Scr_0141__inst002.jpg,data/ground_truth_seperate/masks/scr_0141.png/Scr_0141__inst002.png,1,scr,scr_0141.png/Scr_0141__inst002.png,2908
data/ground_truth_seperate/images/scr_0091.png/Scr_0091__inst002.jpg,data/ground_truth_seperate/masks/scr_0091.png/Scr_0091__inst002.png,1,scr,scr_0091.png/Scr_0091__inst002.png,2184
data/ground_truth_seperate/images/scr_0388.png/Scr_0388__inst000.jpg,data/ground_truth_seperate/masks/scr_0388.png/Scr_0388__inst000.png,1,scr,scr_0388.png/Scr_0388__inst000.png,3994
data/ground_truth_seperate/images/sta_0135.png/Sta_0135__inst003.jpg,data/ground_truth_seperate/masks/sta_0135.png/Sta_0135__inst003.png,2,sta,sta_0135.png/Sta_0135__inst003.png,553
data/ground_truth_seperate/images/sta_0073.png/Sta_0073__inst003.jpg,data/ground_truth_seperate/masks/sta_0073.png/Sta_0073__inst003.png,2,sta,sta_0073.png/Sta_0073__inst003.png,903
data/ground_truth_seperate/images/scr_0014.png/Scr_0014__inst002.jpg,data/ground_truth_seperate/masks/scr_0014.png/Scr_0014__inst002.png,1,scr,scr_0014.png/Scr_0014__inst002.png,904
data/ground_truth_seperate/images/scr_0262.png/Scr_0262__inst006.jpg,data/ground_truth_seperate/masks/scr_0262.png/Scr_0262__inst006.png,1,scr,scr_0262.png/Scr_0262__inst006.png,3214
data/ground_truth_seperate/images/oil_0071.png/Oil_0071__inst000.jpg,data/ground_truth_seperate/masks/oil_0071.png/Oil_0071__inst000.png,0,oil,oil_0071.png/Oil_0071__inst000.png,135340
data/ground_truth_seperate/images/sta_0362.png/Sta_0362__inst001.jpg,data/ground_truth_seperate/masks/sta_0362.png/Sta_0362__inst001.png,2,sta,sta_0362.png/Sta_0362__inst001.png,520
data/ground_truth_seperate/images/scr_0261.png/Scr_0261__inst001.jpg,data/ground_truth_seperate/masks/scr_0261.png/Scr_0261__inst001.png,1,scr,scr_0261.png/Scr_0261__inst001.png,2948
data/ground_truth_seperate/images/sta_0234.png/Sta_0234__inst000.jpg,data/ground_truth_seperate/masks/sta_0234.png/Sta_0234__inst000.png,2,sta,sta_0234.png/Sta_0234__inst000.png,306
data/ground_truth_seperate/images/scr_0230.png/Scr_0230__inst000.jpg,data/ground_truth_seperate/masks/scr_0230.png/Scr_0230__inst000.png,1,scr,scr_0230.png/Scr_0230__inst000.png,1271
data/ground_truth_seperate/images/scr_0107.png/Scr_0107__inst000.jpg,data/ground_truth_seperate/masks/scr_0107.png/Scr_0107__inst000.png,1,scr,scr_0107.png/Scr_0107__inst000.png,1272
data/ground_truth_seperate/images/scr_0250.png/Scr_0250__inst002.jpg,data/ground_truth_seperate/masks/scr_0250.png/Scr_0250__inst002.png,1,scr,scr_0250.png/Scr_0250__inst002.png,2184
data/ground_truth_seperate/images/sta_0209.png/Sta_0209__inst002.jpg,data/ground_truth_seperate/masks/sta_0209.png/Sta_0209__inst002.png,2,sta,sta_0209.png/Sta_0209__inst002.png,566
data/ground_truth_seperate/images/scr_0079.png/Scr_0079__inst002.jpg,data/ground_truth_seperate/masks/scr_0079.png/Scr_0079__inst002.png,1,scr,scr_0079.png/Scr_0079__inst002.png,35
data/ground_truth_seperate/images/oil_0001.png/Oil_0001__inst000.jpg,data/ground_truth_seperate/masks/oil_0001.png/Oil_0001__inst000.png,0,oil,oil_0001.png/Oil_0001__inst000.png,826
data/ground_truth_seperate/images/scr_0391.png/Scr_0391__inst006.jpg,data/ground_truth_seperate/masks/scr_0391.png/Scr_0391__inst006.png,1,scr,scr_0391.png/Scr_0391__inst006.png,3107
data/ground_truth_seperate/images/sta_0303.png/Sta_0303__inst002.jpg,data/ground_truth_seperate/masks/sta_0303.png/Sta_0303__inst002.png,2,sta,sta_0303.png/Sta_0303__inst002.png,739
data/ground_truth_seperate/images/scr_0363.png/Scr_0363__inst002.jpg,data/ground_truth_seperate/masks/scr_0363.png/Scr_0363__inst002.png,1,scr,scr_0363.png/Scr_0363__inst002.png,2636
data/ground_truth_seperate/images/sta_0095.png/Sta_0095__inst004.jpg,data/ground_truth_seperate/masks/sta_0095.png/Sta_0095__inst004.png,2,sta,sta_0095.png/Sta_0095__inst004.png,1188
data/ground_truth_seperate/images/scr_0350.png/Scr_0350__inst002.jpg,data/ground_truth_seperate/masks/scr_0350.png/Scr_0350__inst002.png,1,scr,scr_0350.png/Scr_0350__inst002.png,2540
data/ground_truth_seperate/images/oil_0068.png/Oil_0068__inst000.jpg,data/ground_truth_seperate/masks/oil_0068.png/Oil_0068__inst000.png,0,oil,oil_0068.png/Oil_0068__inst000.png,25007
data/ground_truth_seperate/images/sta_0358.png/Sta_0358__inst004.jpg,data/ground_truth_seperate/masks/sta_0358.png/Sta_0358__inst004.png,2,sta,sta_0358.png/Sta_0358__inst004.png,323
data/ground_truth_seperate/images/sta_0331.png/Sta_0331__inst002.jpg,data/ground_truth_seperate/masks/sta_0331.png/Sta_0331__inst002.png,2,sta,sta_0331.png/Sta_0331__inst002.png,239
data/ground_truth_seperate/images/oil_0035.png/Oil_0035__inst000.jpg,data/ground_truth_seperate/masks/oil_0035.png/Oil_0035__inst000.png,0,oil,oil_0035.png/Oil_0035__inst000.png,38160
data/ground_truth_seperate/images/scr_0129.png/Scr_0129__inst000.jpg,data/ground_truth_seperate/masks/scr_0129.png/Scr_0129__inst000.png,1,scr,scr_0129.png/Scr_0129__inst000.png,2219
data/ground_truth_seperate/images/scr_0383.png/Scr_0383__inst001.jpg,data/ground_truth_seperate/masks/scr_0383.png/Scr_0383__inst001.png,1,scr,scr_0383.png/Scr_0383__inst001.png,3897
data/ground_truth_seperate/images/sta_0020.png/Sta_0020__inst003.jpg,data/ground_truth_seperate/masks/sta_0020.png/Sta_0020__inst003.png,2,sta,sta_0020.png/Sta_0020__inst003.png,290
data/ground_truth_seperate/images/sta_0291.png/Sta_0291__inst000.jpg,data/ground_truth_seperate/masks/sta_0291.png/Sta_0291__inst000.png,2,sta,sta_0291.png/Sta_0291__inst000.png,433
data/ground_truth_seperate/images/sta_0131.png/Sta_0131__inst005.jpg,data/ground_truth_seperate/masks/sta_0131.png/Sta_0131__inst005.png,2,sta,sta_0131.png/Sta_0131__inst005.png,218
data/ground_truth_seperate/images/sta_0235.png/Sta_0235__inst000.jpg,data/ground_truth_seperate/masks/sta_0235.png/Sta_0235__inst000.png,2,sta,sta_0235.png/Sta_0235__inst000.png,717
data/ground_truth_seperate/images/scr_0022.png/Scr_0022__inst001.jpg,data/ground_truth_seperate/masks/scr_0022.png/Scr_0022__inst001.png,1,scr,scr_0022.png/Scr_0022__inst001.png,1974
data/ground_truth_seperate/images/sta_0117.png/Sta_0117__inst000.jpg,data/ground_truth_seperate/masks/sta_0117.png/Sta_0117__inst000.png,2,sta,sta_0117.png/Sta_0117__inst000.png,460
data/ground_truth_seperate/images/sta_0394.png/Sta_0394__inst001.jpg,data/ground_truth_seperate/masks/sta_0394.png/Sta_0394__inst001.png,2,sta,sta_0394.png/Sta_0394__inst001.png,262
data/ground_truth_seperate/images/sta_0395.png/Sta_0395__inst000.jpg,data/ground_truth_seperate/masks/sta_0395.png/Sta_0395__inst000.png,2,sta,sta_0395.png/Sta_0395__inst000.png,466
data/ground_truth_seperate/images/oil_0334.png/Oil_0334__inst004.jpg,data/ground_truth_seperate/masks/oil_0334.png/Oil_0334__inst004.png,0,oil,oil_0334.png/Oil_0334__inst004.png,918
data/ground_truth_seperate/images/sta_0379.png/Sta_0379__inst000.jpg,data/ground_truth_seperate/masks/sta_0379.png/Sta_0379__inst000.png,2,sta,sta_0379.png/Sta_0379__inst000.png,546
data/ground_truth_seperate/images/scr_0258.png/Scr_0258__inst001.jpg,data/ground_truth_seperate/masks/scr_0258.png/Scr_0258__inst001.png,1,scr,scr_0258.png/Scr_0258__inst001.png,1232
data/ground_truth_seperate/images/sta_0151.png/Sta_0151__inst001.jpg,data/ground_truth_seperate/masks/sta_0151.png/Sta_0151__inst001.png,2,sta,sta_0151.png/Sta_0151__inst001.png,435
data/ground_truth_seperate/images/sta_0314.png/Sta_0314__inst003.jpg,data/ground_truth_seperate/masks/sta_0314.png/Sta_0314__inst003.png,2,sta,sta_0314.png/Sta_0314__inst003.png,461
data/ground_truth_seperate/images/sta_0108.png/Sta_0108__inst002.jpg,data/ground_truth_seperate/masks/sta_0108.png/Sta_0108__inst002.png,2,sta,sta_0108.png/Sta_0108__inst002.png,647
data/ground_truth_seperate/images/scr_0053.png/Scr_0053__inst001.jpg,data/ground_truth_seperate/masks/scr_0053.png/Scr_0053__inst001.png,1,scr,scr_0053.png/Scr_0053__inst001.png,2470
data/ground_truth_seperate/images/scr_0015.png/Scr_0015__inst001.jpg,data/ground_truth_seperate/masks/scr_0015.png/Scr_0015__inst001.png,1,scr,scr_0015.png/Scr_0015__inst001.png,2021
data/ground_truth_seperate/images/oil_0350.png/Oil_0350__inst000.jpg,data/ground_truth_seperate/masks/oil_0350.png/Oil_0350__inst000.png,0,oil,oil_0350.png/Oil_0350__inst000.png,46038
data/ground_truth_seperate/images/scr_0266.png/Scr_0266__inst005.jpg,data/ground_truth_seperate/masks/scr_0266.png/Scr_0266__inst005.png,1,scr,scr_0266.png/Scr_0266__inst005.png,2382
data/ground_truth_seperate/images/sta_0308.png/Sta_0308__inst002.jpg,data/ground_truth_seperate/masks/sta_0308.png/Sta_0308__inst002.png,2,sta,sta_0308.png/Sta_0308__inst002.png,407
data/ground_truth_seperate/images/scr_0354.png/Scr_0354__inst001.jpg,data/ground_truth_seperate/masks/scr_0354.png/Scr_0354__inst001.png,1,scr,scr_0354.png/Scr_0354__inst001.png,632
data/ground_truth_seperate/images/oil_0301.png/Oil_0301__inst000.jpg,data/ground_truth_seperate/masks/oil_0301.png/Oil_0301__inst000.png,0,oil,oil_0301.png/Oil_0301__inst000.png,22718
data/ground_truth_seperate/images/oil_0300.png/Oil_0300__inst001.jpg,data/ground_truth_seperate/masks/oil_0300.png/Oil_0300__inst001.png,0,oil,oil_0300.png/Oil_0300__inst001.png,271
data/ground_truth_seperate/images/sta_0256.png/Sta_0256__inst004.jpg,data/ground_truth_seperate/masks/sta_0256.png/Sta_0256__inst004.png,2,sta,sta_0256.png/Sta_0256__inst004.png,291
data/ground_truth_seperate/images/oil_0171.png/Oil_0171__inst000.jpg,data/ground_truth_seperate/masks/oil_0171.png/Oil_0171__inst000.png,0,oil,oil_0171.png/Oil_0171__inst000.png,75200
data/ground_truth_seperate/images/scr_0066.png/Scr_0066__inst001.jpg,data/ground_truth_seperate/masks/scr_0066.png/Scr_0066__inst001.png,1,scr,scr_0066.png/Scr_0066__inst001.png,1838
data/ground_truth_seperate/images/scr_0197.png/Scr_0197__inst002.jpg,data/ground_truth_seperate/masks/scr_0197.png/Scr_0197__inst002.png,1,scr,scr_0197.png/Scr_0197__inst002.png,1265
data/ground_truth_seperate/images/sta_0258.png/Sta_0258__inst000.jpg,data/ground_truth_seperate/masks/sta_0258.png/Sta_0258__inst000.png,2,sta,sta_0258.png/Sta_0258__inst000.png,808
data/ground_truth_seperate/images/sta_0045.png/Sta_0045__inst000.jpg,data/ground_truth_seperate/masks/sta_0045.png/Sta_0045__inst000.png,2,sta,sta_0045.png/Sta_0045__inst000.png,536
data/ground_truth_seperate/images/sta_0201.png/Sta_0201__inst004.jpg,data/ground_truth_seperate/masks/sta_0201.png/Sta_0201__inst004.png,2,sta,sta_0201.png/Sta_0201__inst004.png,339
data/ground_truth_seperate/images/scr_0094.png/Scr_0094__inst003.jpg,data/ground_truth_seperate/masks/scr_0094.png/Scr_0094__inst003.png,1,scr,scr_0094.png/Scr_0094__inst003.png,2294
data/ground_truth_seperate/images/sta_0048.png/Sta_0048__inst000.jpg,data/ground_truth_seperate/masks/sta_0048.png/Sta_0048__inst000.png,2,sta,sta_0048.png/Sta_0048__inst000.png,334
data/ground_truth_seperate/images/oil_0229.png/Oil_0229__inst000.jpg,data/ground_truth_seperate/masks/oil_0229.png/Oil_0229__inst000.png,0,oil,oil_0229.png/Oil_0229__inst000.png,16096
data/ground_truth_seperate/images/scr_0146.png/Scr_0146__inst000.jpg,data/ground_truth_seperate/masks/scr_0146.png/Scr_0146__inst000.png,1,scr,scr_0146.png/Scr_0146__inst000.png,2416
data/ground_truth_seperate/images/sta_0053.png/Sta_0053__inst001.jpg,data/ground_truth_seperate/masks/sta_0053.png/Sta_0053__inst001.png,2,sta,sta_0053.png/Sta_0053__inst001.png,327
data/ground_truth_seperate/images/scr_0312.png/Scr_0312__inst000.jpg,data/ground_truth_seperate/masks/scr_0312.png/Scr_0312__inst000.png,1,scr,scr_0312.png/Scr_0312__inst000.png,3670
data/ground_truth_seperate/images/oil_0311.png/Oil_0311__inst000.jpg,data/ground_truth_seperate/masks/oil_0311.png/Oil_0311__inst000.png,0,oil,oil_0311.png/Oil_0311__inst000.png,13704
data/ground_truth_seperate/images/scr_0044.png/Scr_0044__inst002.jpg,data/ground_truth_seperate/masks/scr_0044.png/Scr_0044__inst002.png,1,scr,scr_0044.png/Scr_0044__inst002.png,2681
data/ground_truth_seperate/images/sta_0179.png/Sta_0179__inst000.jpg,data/ground_truth_seperate/masks/sta_0179.png/Sta_0179__inst000.png,2,sta,sta_0179.png/Sta_0179__inst000.png,563
data/ground_truth_seperate/images/sta_0035.png/Sta_0035__inst001.jpg,data/ground_truth_seperate/masks/sta_0035.png/Sta_0035__inst001.png,2,sta,sta_0035.png/Sta_0035__inst001.png,270
data/ground_truth_seperate/images/scr_0112.png/Scr_0112__inst000.jpg,data/ground_truth_seperate/masks/scr_0112.png/Scr_0112__inst000.png,1,scr,scr_0112.png/Scr_0112__inst000.png,193
data/ground_truth_seperate/images/scr_0342.png/Scr_0342__inst002.jpg,data/ground_truth_seperate/masks/scr_0342.png/Scr_0342__inst002.png,1,scr,scr_0342.png/Scr_0342__inst002.png,5311
data/ground_truth_seperate/images/scr_0220.png/Scr_0220__inst002.jpg,data/ground_truth_seperate/masks/scr_0220.png/Scr_0220__inst002.png,1,scr,scr_0220.png/Scr_0220__inst002.png,3001
data/ground_truth_seperate/images/sta_0388.png/Sta_0388__inst002.jpg,data/ground_truth_seperate/masks/sta_0388.png/Sta_0388__inst002.png,2,sta,sta_0388.png/Sta_0388__inst002.png,364
data/ground_truth_seperate/images/scr_0099.png/Scr_0099__inst002.jpg,data/ground_truth_seperate/masks/scr_0099.png/Scr_0099__inst002.png,1,scr,scr_0099.png/Scr_0099__inst002.png,1515
data/ground_truth_seperate/images/sta_0348.png/Sta_0348__inst000.jpg,data/ground_truth_seperate/masks/sta_0348.png/Sta_0348__inst000.png,2,sta,sta_0348.png/Sta_0348__inst000.png,691
data/ground_truth_seperate/images/oil_0188.png/Oil_0188__inst000.jpg,data/ground_truth_seperate/masks/oil_0188.png/Oil_0188__inst000.png,0,oil,oil_0188.png/Oil_0188__inst000.png,3232
data/ground_truth_seperate/images/scr_0383.png/Scr_0383__inst003.jpg,data/ground_truth_seperate/masks/scr_0383.png/Scr_0383__inst003.png,1,scr,scr_0383.png/Scr_0383__inst003.png,2831
data/ground_truth_seperate/images/sta_0061.png/Sta_0061__inst000.jpg,data/ground_truth_seperate/masks/sta_0061.png/Sta_0061__inst000.png,2,sta,sta_0061.png/Sta_0061__inst000.png,596
data/ground_truth_seperate/images/sta_0161.png/Sta_0161__inst002.jpg,data/ground_truth_seperate/masks/sta_0161.png/Sta_0161__inst002.png,2,sta,sta_0161.png/Sta_0161__inst002.png,1186
data/ground_truth_seperate/images/scr_0373.png/Scr_0373__inst000.jpg,data/ground_truth_seperate/masks/scr_0373.png/Scr_0373__inst000.png,1,scr,scr_0373.png/Scr_0373__inst000.png,2506
data/ground_truth_seperate/images/scr_0039.png/Scr_0039__inst002.jpg,data/ground_truth_seperate/masks/scr_0039.png/Scr_0039__inst002.png,1,scr,scr_0039.png/Scr_0039__inst002.png,735
data/ground_truth_seperate/images/scr_0142.png/Scr_0142__inst001.jpg,data/ground_truth_seperate/masks/scr_0142.png/Scr_0142__inst001.png,1,scr,scr_0142.png/Scr_0142__inst001.png,2332
data/ground_truth_seperate/images/scr_0076.png/Scr_0076__inst002.jpg,data/ground_truth_seperate/masks/scr_0076.png/Scr_0076__inst002.png,1,scr,scr_0076.png/Scr_0076__inst002.png,1967
data/ground_truth_seperate/images/scr_0240.png/Scr_0240__inst000.jpg,data/ground_truth_seperate/masks/scr_0240.png/Scr_0240__inst000.png,1,scr,scr_0240.png/Scr_0240__inst000.png,1475
data/ground_truth_seperate/images/oil_0280.png/Oil_0280__inst000.jpg,data/ground_truth_seperate/masks/oil_0280.png/Oil_0280__inst000.png,0,oil,oil_0280.png/Oil_0280__inst000.png,30868
data/ground_truth_seperate/images/scr_0020.png/Scr_0020__inst002.jpg,data/ground_truth_seperate/masks/scr_0020.png/Scr_0020__inst002.png,1,scr,scr_0020.png/Scr_0020__inst002.png,2594
data/ground_truth_seperate/images/scr_0294.png/Scr_0294__inst001.jpg,data/ground_truth_seperate/masks/scr_0294.png/Scr_0294__inst001.png,1,scr,scr_0294.png/Scr_0294__inst001.png,1648
data/ground_truth_seperate/images/sta_0107.png/Sta_0107__inst003.jpg,data/ground_truth_seperate/masks/sta_0107.png/Sta_0107__inst003.png,2,sta,sta_0107.png/Sta_0107__inst003.png,837
data/ground_truth_seperate/images/sta_0351.png/Sta_0351__inst000.jpg,data/ground_truth_seperate/masks/sta_0351.png/Sta_0351__inst000.png,2,sta,sta_0351.png/Sta_0351__inst000.png,716
data/ground_truth_seperate/images/sta_0126.png/Sta_0126__inst000.jpg,data/ground_truth_seperate/masks/sta_0126.png/Sta_0126__inst000.png,2,sta,sta_0126.png/Sta_0126__inst000.png,453
data/ground_truth_seperate/images/scr_0291.png/Scr_0291__inst001.jpg,data/ground_truth_seperate/masks/scr_0291.png/Scr_0291__inst001.png,1,scr,scr_0291.png/Scr_0291__inst001.png,493
data/ground_truth_seperate/images/sta_0285.png/Sta_0285__inst000.jpg,data/ground_truth_seperate/masks/sta_0285.png/Sta_0285__inst000.png,2,sta,sta_0285.png/Sta_0285__inst000.png,447
data/ground_truth_seperate/images/sta_0142.png/Sta_0142__inst000.jpg,data/ground_truth_seperate/masks/sta_0142.png/Sta_0142__inst000.png,2,sta,sta_0142.png/Sta_0142__inst000.png,595
data/ground_truth_seperate/images/sta_0116.png/Sta_0116__inst000.jpg,data/ground_truth_seperate/masks/sta_0116.png/Sta_0116__inst000.png,2,sta,sta_0116.png/Sta_0116__inst000.png,431
data/ground_truth_seperate/images/sta_0330.png/Sta_0330__inst001.jpg,data/ground_truth_seperate/masks/sta_0330.png/Sta_0330__inst001.png,2,sta,sta_0330.png/Sta_0330__inst001.png,221
data/ground_truth_seperate/images/sta_0044.png/Sta_0044__inst000.jpg,data/ground_truth_seperate/masks/sta_0044.png/Sta_0044__inst000.png,2,sta,sta_0044.png/Sta_0044__inst000.png,427
data/ground_truth_seperate/images/scr_0324.png/Scr_0324__inst000.jpg,data/ground_truth_seperate/masks/scr_0324.png/Scr_0324__inst000.png,1,scr,scr_0324.png/Scr_0324__inst000.png,1532
data/ground_truth_seperate/images/sta_0201.png/Sta_0201__inst000.jpg,data/ground_truth_seperate/masks/sta_0201.png/Sta_0201__inst000.png,2,sta,sta_0201.png/Sta_0201__inst000.png,609
data/ground_truth_seperate/images/oil_0363.png/Oil_0363__inst000.jpg,data/ground_truth_seperate/masks/oil_0363.png/Oil_0363__inst000.png,0,oil,oil_0363.png/Oil_0363__inst000.png,40659
data/ground_truth_seperate/images/sta_0249.png/Sta_0249__inst001.jpg,data/ground_truth_seperate/masks/sta_0249.png/Sta_0249__inst001.png,2,sta,sta_0249.png/Sta_0249__inst001.png,453
data/ground_truth_seperate/images/scr_0252.png/Scr_0252__inst003.jpg,data/ground_truth_seperate/masks/scr_0252.png/Scr_0252__inst003.png,1,scr,scr_0252.png/Scr_0252__inst003.png,1909
data/ground_truth_seperate/images/scr_0021.png/Scr_0021__inst002.jpg,data/ground_truth_seperate/masks/scr_0021.png/Scr_0021__inst002.png,1,scr,scr_0021.png/Scr_0021__inst002.png,2691
data/ground_truth_seperate/images/scr_0396.png/Scr_0396__inst000.jpg,data/ground_truth_seperate/masks/scr_0396.png/Scr_0396__inst000.png,1,scr,scr_0396.png/Scr_0396__inst000.png,1366
data/ground_truth_seperate/images/scr_0114.png/Scr_0114__inst000.jpg,data/ground_truth_seperate/masks/scr_0114.png/Scr_0114__inst000.png,1,scr,scr_0114.png/Scr_0114__inst000.png,610
data/ground_truth_seperate/images/sta_0394.png/Sta_0394__inst003.jpg,data/ground_truth_seperate/masks/sta_0394.png/Sta_0394__inst003.png,2,sta,sta_0394.png/Sta_0394__inst003.png,513
